"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008","Richelieu Saint-Laurent, Quebec, municipal [24268]","2021A002524268","Crime severity index","Index","160","units","0","v65969897","142.1","49.02","","","","2"
"2009","Richelieu Saint-Laurent, Quebec, municipal [24268]","2021A002524268","Crime severity index","Index","160","units","0","v65969897","142.1","44.78","","","","2"
"2010","Richelieu Saint-Laurent, Quebec, municipal [24268]","2021A002524268","Crime severity index","Index","160","units","0","v65969897","142.1","47.16","","","","2"
"2011","Richelieu Saint-Laurent, Quebec, municipal [24268]","2021A002524268","Crime severity index","Index","160","units","0","v65969897","142.1","45.14","","","","2"
"2012","Richelieu Saint-Laurent, Quebec, municipal [24268]","2021A002524268","Crime severity index","Index","160","units","0","v65969897","142.1","44.60","","","","2"
"2013","Richelieu Saint-Laurent, Quebec, municipal [24268]","2021A002524268","Crime severity index","Index","160","units","0","v65969897","142.1","42.57","","","","2"
"2014","Richelieu Saint-Laurent, Quebec, municipal [24268]","2021A002524268","Crime severity index","Index","160","units","0","v65969897","142.1","37.62","","","","2"
"2015","Richelieu Saint-Laurent, Quebec, municipal [24268]","2021A002524268","Crime severity index","Index","160","units","0","v65969897","142.1","35.45","","","","2"
"2016","Richelieu Saint-Laurent, Quebec, municipal [24268]","2021A002524268","Crime severity index","Index","160","units","0","v65969897","142.1","34.54","","","","2"
"2017","Richelieu Saint-Laurent, Quebec, municipal [24268]","2021A002524268","Crime severity index","Index","160","units","0","v65969897","142.1","34.85","","","","2"
"2018","Richelieu Saint-Laurent, Quebec, municipal [24268]","2021A002524268","Crime severity index","Index","160","units","0","v65969897","142.1","36.73","","","","2"
"2019","Richelieu Saint-Laurent, Quebec, municipal [24268]","2021A002524268","Crime severity index","Index","160","units","0","v65969897","142.1","32.73","","","","2"
"2020","Richelieu Saint-Laurent, Quebec, municipal [24268]","2021A002524268","Crime severity index","Index","160","units","0","v65969897","142.1","33.24","","","","2"
"2021","Richelieu Saint-Laurent, Quebec, municipal [24268]","2021A002524268","Crime severity index","Index","160","units","0","v65969897","142.1","36.76","","","","2"
"2022","Richelieu Saint-Laurent, Quebec, municipal [24268]","2021A002524268","Crime severity index","Index","160","units","0","v65969897","142.1","39.27","","","","2"
"2001","St. Hubert, Quebec, municipal [24269]","2021A002524269","Crime severity index","Index","160","units","0","v65969909","143.1","99.55","","","","2"
"2002","St. Hubert, Quebec, municipal [24269]","2021A002524269","Crime severity index","Index","160","units","0","v65969909","143.1","0.00","","","","2"
"2003","St. Hubert, Quebec, municipal [24269]","2021A002524269","Crime severity index","Index","160","units","0","v65969909","143.1","0.00","","","","2"
"2004","St. Hubert, Quebec, municipal [24269]","2021A002524269","Crime severity index","Index","160","units","0","v65969909","143.1","0.00","","","","2"
"2005","St. Hubert, Quebec, municipal [24269]","2021A002524269","Crime severity index","Index","160","units","0","v65969909","143.1","0.00","","","","2"
"2006","St. Hubert, Quebec, municipal [24269]","2021A002524269","Crime severity index","Index","160","units","0","v65969909","143.1","","..","","","2"
"2007","St. Hubert, Quebec, municipal [24269]","2021A002524269","Crime severity index","Index","160","units","0","v65969909","143.1","","..","","","2"
"2008","St. Hubert, Quebec, municipal [24269]","2021A002524269","Crime severity index","Index","160","units","0","v65969909","143.1","","..","","","2"
"2009","St. Hubert, Quebec, municipal [24269]","2021A002524269","Crime severity index","Index","160","units","0","v65969909","143.1","","..","","","2"
"2010","St. Hubert, Quebec, municipal [24269]","2021A002524269","Crime severity index","Index","160","units","0","v65969909","143.1","","..","","","2"
"2011","St. Hubert, Quebec, municipal [24269]","2021A002524269","Crime severity index","Index","160","units","0","v65969909","143.1","","..","","","2"
"2012","St. Hubert, Quebec, municipal [24269]","2021A002524269","Crime severity index","Index","160","units","0","v65969909","143.1","","..","","","2"
"2013","St. Hubert, Quebec, municipal [24269]","2021A002524269","Crime severity index","Index","160","units","0","v65969909","143.1","","..","","","2"
"2014","St. Hubert, Quebec, municipal [24269]","2021A002524269","Crime severity index","Index","160","units","0","v65969909","143.1","","..","","","2"
"2015","St. Hubert, Quebec, municipal [24269]","2021A002524269","Crime severity index","Index","160","units","0","v65969909","143.1","","..","","","2"
"2016","St. Hubert, Quebec, municipal [24269]","2021A002524269","Crime severity index","Index","160","units","0","v65969909","143.1","","..","","","2"
"2017","St. Hubert, Quebec, municipal [24269]","2021A002524269","Crime severity index","Index","160","units","0","v65969909","143.1","","..","","","2"
"2018","St. Hubert, Quebec, municipal [24269]","2021A002524269","Crime severity index","Index","160","units","0","v65969909","143.1","","..","","","2"
"2019","St. Hubert, Quebec, municipal [24269]","2021A002524269","Crime severity index","Index","160","units","0","v65969909","143.1","","..","","","2"
"2020","St. Hubert, Quebec, municipal [24269]","2021A002524269","Crime severity index","Index","160","units","0","v65969909","143.1","","..","","","2"
"2021","St. Hubert, Quebec, municipal [24269]","2021A002524269","Crime severity index","Index","160","units","0","v65969909","143.1","","..","","","2"
"2022","St. Hubert, Quebec, municipal [24269]","2021A002524269","Crime severity index","Index","160","units","0","v65969909","143.1","","..","","","2"
"2001","St. Hyacinthe, Quebec, municipal [24271]","2021A002524271","Crime severity index","Index","160","units","0","v65969921","144.1","121.17","","","","2"
"2002","St. Hyacinthe, Quebec, municipal [24271]","2021A002524271","Crime severity index","Index","160","units","0","v65969921","144.1","0.00","","","","2"
"2003","St. Hyacinthe, Quebec, municipal [24271]","2021A002524271","Crime severity index","Index","160","units","0","v65969921","144.1","0.00","","","","2"
"2004","St. Hyacinthe, Quebec, municipal [24271]","2021A002524271","Crime severity index","Index","160","units","0","v65969921","144.1","0.00","","","","2"
"2005","St. Hyacinthe, Quebec, municipal [24271]","2021A002524271","Crime severity index","Index","160","units","0","v65969921","144.1","0.00","","","","2"
"2006","St. Hyacinthe, Quebec, municipal [24271]","2021A002524271","Crime severity index","Index","160","units","0","v65969921","144.1","","..","","","2"
"2007","St. Hyacinthe, Quebec, municipal [24271]","2021A002524271","Crime severity index","Index","160","units","0","v65969921","144.1","","..","","","2"
"2008","St. Hyacinthe, Quebec, municipal [24271]","2021A002524271","Crime severity index","Index","160","units","0","v65969921","144.1","","..","","","2"
"2009","St. Hyacinthe, Quebec, municipal [24271]","2021A002524271","Crime severity index","Index","160","units","0","v65969921","144.1","","..","","","2"
"2010","St. Hyacinthe, Quebec, municipal [24271]","2021A002524271","Crime severity index","Index","160","units","0","v65969921","144.1","","..","","","2"
"2011","St. Hyacinthe, Quebec, municipal [24271]","2021A002524271","Crime severity index","Index","160","units","0","v65969921","144.1","","..","","","2"
"2012","St. Hyacinthe, Quebec, municipal [24271]","2021A002524271","Crime severity index","Index","160","units","0","v65969921","144.1","","..","","","2"
"2013","St. Hyacinthe, Quebec, municipal [24271]","2021A002524271","Crime severity index","Index","160","units","0","v65969921","144.1","","..","","","2"
"2014","St. Hyacinthe, Quebec, municipal [24271]","2021A002524271","Crime severity index","Index","160","units","0","v65969921","144.1","","..","","","2"
"2015","St. Hyacinthe, Quebec, municipal [24271]","2021A002524271","Crime severity index","Index","160","units","0","v65969921","144.1","","..","","","2"
"2016","St. Hyacinthe, Quebec, municipal [24271]","2021A002524271","Crime severity index","Index","160","units","0","v65969921","144.1","","..","","","2"
"2017","St. Hyacinthe, Quebec, municipal [24271]","2021A002524271","Crime severity index","Index","160","units","0","v65969921","144.1","","..","","","2"
"2018","St. Hyacinthe, Quebec, municipal [24271]","2021A002524271","Crime severity index","Index","160","units","0","v65969921","144.1","","..","","","2"
"2019","St. Hyacinthe, Quebec, municipal [24271]","2021A002524271","Crime severity index","Index","160","units","0","v65969921","144.1","","..","","","2"
"2020","St. Hyacinthe, Quebec, municipal [24271]","2021A002524271","Crime severity index","Index","160","units","0","v65969921","144.1","","..","","","2"
"2021","St. Hyacinthe, Quebec, municipal [24271]","2021A002524271","Crime severity index","Index","160","units","0","v65969921","144.1","","..","","","2"
"2022","St. Hyacinthe, Quebec, municipal [24271]","2021A002524271","Crime severity index","Index","160","units","0","v65969921","144.1","","..","","","2"
"2001","Saint-Jean-sur-Richelieu, Quebec, municipal [24272]","2021A002524272","Crime severity index","Index","160","units","0","v65969933","145.1","103.28","","","","2"
"2002","Saint-Jean-sur-Richelieu, Quebec, municipal [24272]","2021A002524272","Crime severity index","Index","160","units","0","v65969933","145.1","94.91","","","","2"
"2003","Saint-Jean-sur-Richelieu, Quebec, municipal [24272]","2021A002524272","Crime severity index","Index","160","units","0","v65969933","145.1","80.77","","","","2"
"2004","Saint-Jean-sur-Richelieu, Quebec, municipal [24272]","2021A002524272","Crime severity index","Index","160","units","0","v65969933","145.1","84.70","","","","2"
"2005","Saint-Jean-sur-Richelieu, Quebec, municipal [24272]","2021A002524272","Crime severity index","Index","160","units","0","v65969933","145.1","87.40","","","","2"
"2006","Saint-Jean-sur-Richelieu, Quebec, municipal [24272]","2021A002524272","Crime severity index","Index","160","units","0","v65969933","145.1","94.20","","","","2"
"2007","Saint-Jean-sur-Richelieu, Quebec, municipal [24272]","2021A002524272","Crime severity index","Index","160","units","0","v65969933","145.1","83.86","","","","2"
"2008","Saint-Jean-sur-Richelieu, Quebec, municipal [24272]","2021A002524272","Crime severity index","Index","160","units","0","v65969933","145.1","83.29","","","","2"
"2009","Saint-Jean-sur-Richelieu, Quebec, municipal [24272]","2021A002524272","Crime severity index","Index","160","units","0","v65969933","145.1","79.68","","","","2"
"2010","Saint-Jean-sur-Richelieu, Quebec, municipal [24272]","2021A002524272","Crime severity index","Index","160","units","0","v65969933","145.1","73.16","","","","2"
"2011","Saint-Jean-sur-Richelieu, Quebec, municipal [24272]","2021A002524272","Crime severity index","Index","160","units","0","v65969933","145.1","76.31","","","","2"
"2012","Saint-Jean-sur-Richelieu, Quebec, municipal [24272]","2021A002524272","Crime severity index","Index","160","units","0","v65969933","145.1","66.82","","","","2"
"2013","Saint-Jean-sur-Richelieu, Quebec, municipal [24272]","2021A002524272","Crime severity index","Index","160","units","0","v65969933","145.1","63.50","","","","2"
"2014","Saint-Jean-sur-Richelieu, Quebec, municipal [24272]","2021A002524272","Crime severity index","Index","160","units","0","v65969933","145.1","55.53","","","","2"
"2015","Saint-Jean-sur-Richelieu, Quebec, municipal [24272]","2021A002524272","Crime severity index","Index","160","units","0","v65969933","145.1","49.66","","","","2"
"2016","Saint-Jean-sur-Richelieu, Quebec, municipal [24272]","2021A002524272","Crime severity index","Index","160","units","0","v65969933","145.1","49.41","","","","2"
"2017","Saint-Jean-sur-Richelieu, Quebec, municipal [24272]","2021A002524272","Crime severity index","Index","160","units","0","v65969933","145.1","49.12","","","","2"
"2018","Saint-Jean-sur-Richelieu, Quebec, municipal [24272]","2021A002524272","Crime severity index","Index","160","units","0","v65969933","145.1","45.62","","","","2"
"2019","Saint-Jean-sur-Richelieu, Quebec, municipal [24272]","2021A002524272","Crime severity index","Index","160","units","0","v65969933","145.1","36.57","","","","2"
"2020","Saint-Jean-sur-Richelieu, Quebec, municipal [24272]","2021A002524272","Crime severity index","Index","160","units","0","v65969933","145.1","35.33","","","","2"
"2021","Saint-Jean-sur-Richelieu, Quebec, municipal [24272]","2021A002524272","Crime severity index","Index","160","units","0","v65969933","145.1","43.24","","","","2"
"2022","Saint-Jean-sur-Richelieu, Quebec, municipal [24272]","2021A002524272","Crime severity index","Index","160","units","0","v65969933","145.1","50.36","","","","2"
"2001","Mirabel, Quebec, municipal [24273]","2021A002524273","Crime severity index","Index","160","units","0","v65969945","146.1","73.77","","","","2"
"2002","Mirabel, Quebec, municipal [24273]","2021A002524273","Crime severity index","Index","160","units","0","v65969945","146.1","72.13","","","","2"
"2003","Mirabel, Quebec, municipal [24273]","2021A002524273","Crime severity index","Index","160","units","0","v65969945","146.1","69.99","","","","2"
"2004","Mirabel, Quebec, municipal [24273]","2021A002524273","Crime severity index","Index","160","units","0","v65969945","146.1","63.58","","","","2"
"2005","Mirabel, Quebec, municipal [24273]","2021A002524273","Crime severity index","Index","160","units","0","v65969945","146.1","55.17","","","","2"
"2006","Mirabel, Quebec, municipal [24273]","2021A002524273","Crime severity index","Index","160","units","0","v65969945","146.1","59.21","","","","2"
"2007","Mirabel, Quebec, municipal [24273]","2021A002524273","Crime severity index","Index","160","units","0","v65969945","146.1","52.95","","","","2"
"2008","Mirabel, Quebec, municipal [24273]","2021A002524273","Crime severity index","Index","160","units","0","v65969945","146.1","55.13","","","","2"
"2009","Mirabel, Quebec, municipal [24273]","2021A002524273","Crime severity index","Index","160","units","0","v65969945","146.1","48.41","","","","2"
"2010","Mirabel, Quebec, municipal [24273]","2021A002524273","Crime severity index","Index","160","units","0","v65969945","146.1","44.90","","","","2"
"2011","Mirabel, Quebec, municipal [24273]","2021A002524273","Crime severity index","Index","160","units","0","v65969945","146.1","57.30","","","","2"
"2012","Mirabel, Quebec, municipal [24273]","2021A002524273","Crime severity index","Index","160","units","0","v65969945","146.1","50.20","","","","2"
"2013","Mirabel, Quebec, municipal [24273]","2021A002524273","Crime severity index","Index","160","units","0","v65969945","146.1","39.35","","","","2"
"2014","Mirabel, Quebec, municipal [24273]","2021A002524273","Crime severity index","Index","160","units","0","v65969945","146.1","39.09","","","","2"
"2015","Mirabel, Quebec, municipal [24273]","2021A002524273","Crime severity index","Index","160","units","0","v65969945","146.1","36.61","","","","2"
"2016","Mirabel, Quebec, municipal [24273]","2021A002524273","Crime severity index","Index","160","units","0","v65969945","146.1","36.42","","","","2"
"2017","Mirabel, Quebec, municipal [24273]","2021A002524273","Crime severity index","Index","160","units","0","v65969945","146.1","40.81","","","","2"
"2018","Mirabel, Quebec, municipal [24273]","2021A002524273","Crime severity index","Index","160","units","0","v65969945","146.1","41.92","","","","2"
"2019","Mirabel, Quebec, municipal [24273]","2021A002524273","Crime severity index","Index","160","units","0","v65969945","146.1","32.63","","","","2"
"2020","Mirabel, Quebec, municipal [24273]","2021A002524273","Crime severity index","Index","160","units","0","v65969945","146.1","39.34","","","","2"
"2021","Mirabel, Quebec, municipal [24273]","2021A002524273","Crime severity index","Index","160","units","0","v65969945","146.1","42.36","","","","2"
"2022","Mirabel, Quebec, municipal [24273]","2021A002524273","Crime severity index","Index","160","units","0","v65969945","146.1","39.02","","","","2"
"2001","Lac-Rapide, Quebec, municipal [24274]","2021A002524274","Crime severity index","Index","160","units","0","v65969957","147.1","0.00","","","","2"
"2002","Lac-Rapide, Quebec, municipal [24274]","2021A002524274","Crime severity index","Index","160","units","0","v65969957","147.1","0.00","","","","2"
"2003","Lac-Rapide, Quebec, municipal [24274]","2021A002524274","Crime severity index","Index","160","units","0","v65969957","147.1","0.00","","","","2"
"2004","Lac-Rapide, Quebec, municipal [24274]","2021A002524274","Crime severity index","Index","160","units","0","v65969957","147.1","0.00","","","","2"
"2005","Lac-Rapide, Quebec, municipal [24274]","2021A002524274","Crime severity index","Index","160","units","0","v65969957","147.1","0.00","","","","2"
"2006","Lac-Rapide, Quebec, municipal [24274]","2021A002524274","Crime severity index","Index","160","units","0","v65969957","147.1","0.00","","","","2"
"2007","Lac-Rapide, Quebec, municipal [24274]","2021A002524274","Crime severity index","Index","160","units","0","v65969957","147.1","0.00","","","","2"
"2008","Lac-Rapide, Quebec, municipal [24274]","2021A002524274","Crime severity index","Index","160","units","0","v65969957","147.1","0.00","","","","2"
"2009","Lac-Rapide, Quebec, municipal [24274]","2021A002524274","Crime severity index","Index","160","units","0","v65969957","147.1","0.00","","","","2"
"2010","Lac-Rapide, Quebec, municipal [24274]","2021A002524274","Crime severity index","Index","160","units","0","v65969957","147.1","","..","","","2"
"2011","Lac-Rapide, Quebec, municipal [24274]","2021A002524274","Crime severity index","Index","160","units","0","v65969957","147.1","","..","","","2"
"2012","Lac-Rapide, Quebec, municipal [24274]","2021A002524274","Crime severity index","Index","160","units","0","v65969957","147.1","","..","","","2"
"2013","Lac-Rapide, Quebec, municipal [24274]","2021A002524274","Crime severity index","Index","160","units","0","v65969957","147.1","","..","","","2"
"2014","Lac-Rapide, Quebec, municipal [24274]","2021A002524274","Crime severity index","Index","160","units","0","v65969957","147.1","","..","","","2"
"2015","Lac-Rapide, Quebec, municipal [24274]","2021A002524274","Crime severity index","Index","160","units","0","v65969957","147.1","","..","","","2"
"2016","Lac-Rapide, Quebec, municipal [24274]","2021A002524274","Crime severity index","Index","160","units","0","v65969957","147.1","","..","","","2"
"2017","Lac-Rapide, Quebec, municipal [24274]","2021A002524274","Crime severity index","Index","160","units","0","v65969957","147.1","","..","","","2"
"2018","Lac-Rapide, Quebec, municipal [24274]","2021A002524274","Crime severity index","Index","160","units","0","v65969957","147.1","","..","","","2"
"2019","Lac-Rapide, Quebec, municipal [24274]","2021A002524274","Crime severity index","Index","160","units","0","v65969957","147.1","","..","","","2"
"2020","Lac-Rapide, Quebec, municipal [24274]","2021A002524274","Crime severity index","Index","160","units","0","v65969957","147.1","","..","","","2"
"2021","Lac-Rapide, Quebec, municipal [24274]","2021A002524274","Crime severity index","Index","160","units","0","v65969957","147.1","","..","","","2"
"2022","Lac-Rapide, Quebec, municipal [24274]","2021A002524274","Crime severity index","Index","160","units","0","v65969957","147.1","","..","","","2"
"2001","St. Jérôme, Quebec, municipal [24275]","2021A002524275","Crime severity index","Index","160","units","0","v65969969","148.1","129.21","","","","2"
"2002","St. Jérôme, Quebec, municipal [24275]","2021A002524275","Crime severity index","Index","160","units","0","v65969969","148.1","122.59","","","","2"
"2003","St. Jérôme, Quebec, municipal [24275]","2021A002524275","Crime severity index","Index","160","units","0","v65969969","148.1","121.66","","","","2"
"2004","St. Jérôme, Quebec, municipal [24275]","2021A002524275","Crime severity index","Index","160","units","0","v65969969","148.1","135.87","","","","2"
"2005","St. Jérôme, Quebec, municipal [24275]","2021A002524275","Crime severity index","Index","160","units","0","v65969969","148.1","129.24","","","","2"
"2006","St. Jérôme, Quebec, municipal [24275]","2021A002524275","Crime severity index","Index","160","units","0","v65969969","148.1","118.60","","","","2"
"2007","St. Jérôme, Quebec, municipal [24275]","2021A002524275","Crime severity index","Index","160","units","0","v65969969","148.1","129.27","","","","2"
"2008","St. Jérôme, Quebec, municipal [24275]","2021A002524275","Crime severity index","Index","160","units","0","v65969969","148.1","122.27","","","","2"
"2009","St. Jérôme, Quebec, municipal [24275]","2021A002524275","Crime severity index","Index","160","units","0","v65969969","148.1","105.92","","","","2"
"2010","St. Jérôme, Quebec, municipal [24275]","2021A002524275","Crime severity index","Index","160","units","0","v65969969","148.1","107.54","","","","2"
"2011","St. Jérôme, Quebec, municipal [24275]","2021A002524275","Crime severity index","Index","160","units","0","v65969969","148.1","107.19","","","","2"
"2012","St. Jérôme, Quebec, municipal [24275]","2021A002524275","Crime severity index","Index","160","units","0","v65969969","148.1","108.61","","","","2"
"2013","St. Jérôme, Quebec, municipal [24275]","2021A002524275","Crime severity index","Index","160","units","0","v65969969","148.1","99.38","","","","2"
"2014","St. Jérôme, Quebec, municipal [24275]","2021A002524275","Crime severity index","Index","160","units","0","v65969969","148.1","92.79","","","","2"
"2015","St. Jérôme, Quebec, municipal [24275]","2021A002524275","Crime severity index","Index","160","units","0","v65969969","148.1","76.16","","","","2"
"2016","St. Jérôme, Quebec, municipal [24275]","2021A002524275","Crime severity index","Index","160","units","0","v65969969","148.1","74.41","","","","2"
"2017","St. Jérôme, Quebec, municipal [24275]","2021A002524275","Crime severity index","Index","160","units","0","v65969969","148.1","79.70","","","","2"
"2018","St. Jérôme, Quebec, municipal [24275]","2021A002524275","Crime severity index","Index","160","units","0","v65969969","148.1","69.52","","","","2"
"2019","St. Jérôme, Quebec, municipal [24275]","2021A002524275","Crime severity index","Index","160","units","0","v65969969","148.1","65.29","","","","2"
"2020","St. Jérôme, Quebec, municipal [24275]","2021A002524275","Crime severity index","Index","160","units","0","v65969969","148.1","59.89","","","","2"
"2021","St. Jérôme, Quebec, municipal [24275]","2021A002524275","Crime severity index","Index","160","units","0","v65969969","148.1","67.80","","","","2"
"2022","St. Jérôme, Quebec, municipal [24275]","2021A002524275","Crime severity index","Index","160","units","0","v65969969","148.1","75.80","","","","2"
"2001","Joliette Region, Quebec, Quebec Provincial Police [24276]","2021A002524276","Crime severity index","Index","160","units","0","v65969981","149.1","0.00","","","","2"
"2002","Joliette Region, Quebec, Quebec Provincial Police [24276]","2021A002524276","Crime severity index","Index","160","units","0","v65969981","149.1","0.00","","","","2"
"2003","Joliette Region, Quebec, Quebec Provincial Police [24276]","2021A002524276","Crime severity index","Index","160","units","0","v65969981","149.1","0.00","","","","2"
"2004","Joliette Region, Quebec, Quebec Provincial Police [24276]","2021A002524276","Crime severity index","Index","160","units","0","v65969981","149.1","0.00","","","","2"
"2005","Joliette Region, Quebec, Quebec Provincial Police [24276]","2021A002524276","Crime severity index","Index","160","units","0","v65969981","149.1","0.00","","","","2"
"2006","Joliette Region, Quebec, Quebec Provincial Police [24276]","2021A002524276","Crime severity index","Index","160","units","0","v65969981","149.1","","..","","","2"
"2007","Joliette Region, Quebec, Quebec Provincial Police [24276]","2021A002524276","Crime severity index","Index","160","units","0","v65969981","149.1","0.00","","","","2"
"2008","Joliette Region, Quebec, Quebec Provincial Police [24276]","2021A002524276","Crime severity index","Index","160","units","0","v65969981","149.1","96.06","","","","2"
"2009","Joliette Region, Quebec, Quebec Provincial Police [24276]","2021A002524276","Crime severity index","Index","160","units","0","v65969981","149.1","102.97","","","","2"
"2010","Joliette Region, Quebec, Quebec Provincial Police [24276]","2021A002524276","Crime severity index","Index","160","units","0","v65969981","149.1","81.51","","","","2"
"2011","Joliette Region, Quebec, Quebec Provincial Police [24276]","2021A002524276","Crime severity index","Index","160","units","0","v65969981","149.1","87.62","","","","2"
"2012","Joliette Region, Quebec, Quebec Provincial Police [24276]","2021A002524276","Crime severity index","Index","160","units","0","v65969981","149.1","89.24","","","","2"
"2013","Joliette Region, Quebec, Quebec Provincial Police [24276]","2021A002524276","Crime severity index","Index","160","units","0","v65969981","149.1","82.42","","","","2"
"2014","Joliette Region, Quebec, Quebec Provincial Police [24276]","2021A002524276","Crime severity index","Index","160","units","0","v65969981","149.1","72.85","","","","2"
"2015","Joliette Region, Quebec, Quebec Provincial Police [24276]","2021A002524276","Crime severity index","Index","160","units","0","v65969981","149.1","56.88","","","","2"
"2016","Joliette Region, Quebec, Quebec Provincial Police [24276]","2021A002524276","Crime severity index","Index","160","units","0","v65969981","149.1","59.43","","","","2"
"2017","Joliette Region, Quebec, Quebec Provincial Police [24276]","2021A002524276","Crime severity index","Index","160","units","0","v65969981","149.1","59.75","","","","2"
"2018","Joliette Region, Quebec, Quebec Provincial Police [24276]","2021A002524276","Crime severity index","Index","160","units","0","v65969981","149.1","51.79","","","","2"
"2019","Joliette Region, Quebec, Quebec Provincial Police [24276]","2021A002524276","Crime severity index","Index","160","units","0","v65969981","149.1","53.96","","","","2"
"2020","Joliette Region, Quebec, Quebec Provincial Police [24276]","2021A002524276","Crime severity index","Index","160","units","0","v65969981","149.1","44.39","","","","2"
"2021","Joliette Region, Quebec, Quebec Provincial Police [24276]","2021A002524276","Crime severity index","Index","160","units","0","v65969981","149.1","60.15","","","","2"
"2022","Joliette Region, Quebec, Quebec Provincial Police [24276]","2021A002524276","Crime severity index","Index","160","units","0","v65969981","149.1","57.09","","","","2"
"2001","Lebel-sur-Quévillon, Quebec, Quebec Provincial Police [24277]","2021A002524277","Crime severity index","Index","160","units","0","v65969993","150.1","0.00","","","","2"
"2002","Lebel-sur-Quévillon, Quebec, Quebec Provincial Police [24277]","2021A002524277","Crime severity index","Index","160","units","0","v65969993","150.1","0.00","","","","2"
"2003","Lebel-sur-Quévillon, Quebec, Quebec Provincial Police [24277]","2021A002524277","Crime severity index","Index","160","units","0","v65969993","150.1","0.00","","","","2"
"2004","Lebel-sur-Quévillon, Quebec, Quebec Provincial Police [24277]","2021A002524277","Crime severity index","Index","160","units","0","v65969993","150.1","0.00","","","","2"
"2005","Lebel-sur-Quévillon, Quebec, Quebec Provincial Police [24277]","2021A002524277","Crime severity index","Index","160","units","0","v65969993","150.1","0.00","","","","2"
"2006","Lebel-sur-Quévillon, Quebec, Quebec Provincial Police [24277]","2021A002524277","Crime severity index","Index","160","units","0","v65969993","150.1","","..","","","2"
"2007","Lebel-sur-Quévillon, Quebec, Quebec Provincial Police [24277]","2021A002524277","Crime severity index","Index","160","units","0","v65969993","150.1","","..","","","2"
"2008","Lebel-sur-Quévillon, Quebec, Quebec Provincial Police [24277]","2021A002524277","Crime severity index","Index","160","units","0","v65969993","150.1","0.00","","","","2"
"2009","Lebel-sur-Quévillon, Quebec, Quebec Provincial Police [24277]","2021A002524277","Crime severity index","Index","160","units","0","v65969993","150.1","16.01","","","","2"
"2010","Lebel-sur-Quévillon, Quebec, Quebec Provincial Police [24277]","2021A002524277","Crime severity index","Index","160","units","0","v65969993","150.1","44.50","","","","2"
"2011","Lebel-sur-Quévillon, Quebec, Quebec Provincial Police [24277]","2021A002524277","Crime severity index","Index","160","units","0","v65969993","150.1","53.85","","","","2"
"2012","Lebel-sur-Quévillon, Quebec, Quebec Provincial Police [24277]","2021A002524277","Crime severity index","Index","160","units","0","v65969993","150.1","49.93","","","","2"
"2013","Lebel-sur-Quévillon, Quebec, Quebec Provincial Police [24277]","2021A002524277","Crime severity index","Index","160","units","0","v65969993","150.1","38.40","","","","2"
"2014","Lebel-sur-Quévillon, Quebec, Quebec Provincial Police [24277]","2021A002524277","Crime severity index","Index","160","units","0","v65969993","150.1","28.86","","","","2"
"2015","Lebel-sur-Quévillon, Quebec, Quebec Provincial Police [24277]","2021A002524277","Crime severity index","Index","160","units","0","v65969993","150.1","31.45","","","","2"
"2016","Lebel-sur-Quévillon, Quebec, Quebec Provincial Police [24277]","2021A002524277","Crime severity index","Index","160","units","0","v65969993","150.1","35.33","","","","2"
"2017","Lebel-sur-Quévillon, Quebec, Quebec Provincial Police [24277]","2021A002524277","Crime severity index","Index","160","units","0","v65969993","150.1","30.01","","","","2"
"2018","Lebel-sur-Quévillon, Quebec, Quebec Provincial Police [24277]","2021A002524277","Crime severity index","Index","160","units","0","v65969993","150.1","38.12","","","","2"
"2019","Lebel-sur-Quévillon, Quebec, Quebec Provincial Police [24277]","2021A002524277","Crime severity index","Index","160","units","0","v65969993","150.1","61.25","","","","2"
"2020","Lebel-sur-Quévillon, Quebec, Quebec Provincial Police [24277]","2021A002524277","Crime severity index","Index","160","units","0","v65969993","150.1","57.87","","","","2"
"2021","Lebel-sur-Quévillon, Quebec, Quebec Provincial Police [24277]","2021A002524277","Crime severity index","Index","160","units","0","v65969993","150.1","65.29","","","","2"
"2022","Lebel-sur-Quévillon, Quebec, Quebec Provincial Police [24277]","2021A002524277","Crime severity index","Index","160","units","0","v65969993","150.1","135.34","","","","2"
"2001","Mont-Tremblant, Quebec, municipal [24283]","2021A002524283","Crime severity index","Index","160","units","0","v65970005","151.1","151.46","","","","2"
"2002","Mont-Tremblant, Quebec, municipal [24283]","2021A002524283","Crime severity index","Index","160","units","0","v65970005","151.1","198.78","","","","2"
"2003","Mont-Tremblant, Quebec, municipal [24283]","2021A002524283","Crime severity index","Index","160","units","0","v65970005","151.1","185.37","","","","2"
"2004","Mont-Tremblant, Quebec, municipal [24283]","2021A002524283","Crime severity index","Index","160","units","0","v65970005","151.1","188.20","","","","2"
"2005","Mont-Tremblant, Quebec, municipal [24283]","2021A002524283","Crime severity index","Index","160","units","0","v65970005","151.1","200.28","","","","2"
"2006","Mont-Tremblant, Quebec, municipal [24283]","2021A002524283","Crime severity index","Index","160","units","0","v65970005","151.1","185.35","","","","2"
"2007","Mont-Tremblant, Quebec, municipal [24283]","2021A002524283","Crime severity index","Index","160","units","0","v65970005","151.1","181.63","","","","2"
